Category,Level1,Level2,Level3,Level4,Federal,,GovXFer,State,Local,Total,sbbm,colorLevel
全国,河北,500kV,广元500kV变电站,3号C相主变压器,0.1,,,,,,04M00000009242437,4
全国,河北,500kV,广元500kV变电站,3号A相主变压器,0.1,,,,,,04M00000009242436,8
全国,河北,500kV,广元500kV变电站,2号B相主变压器,0.1,,,,,,04M00000014970167,7
全国,河北,500kV,广元500kV变电站,2号A相主变压器,0.1,,,,,,04M00000014970164,5
全国,河北,500kV,广元500kV变电站,2号C相主变压器,0.1,,,,,,04M00000014970160,6
全国,河北,500kV,广元500kV变电站,3号B相主变压器,0.1,,,,,,04M00000009242438,7
全国,蒙东,500kV,海北500kV变电站,1号A相主变压器,0.1,,,,,,66M70000000005693,1
全国,蒙东,500kV,海北500kV变电站,2号C相主变压器,0.1,,,,,,66M70000000005699,3
全国,蒙东,500kV,海北500kV变电站,2号B相主变压器,0.1,,,,,,66M70000000005698,8
全国,蒙东,500kV,海北500kV变电站,2号A相主变压器,0.1,,,,,,66M70000000005697,0
全国,蒙东,500kV,海北500kV变电站,1号C相主变压器,0.1,,,,,,66M70000000005695,4
全国,蒙东,500kV,海北500kV变电站,1号B相主变压器,0.1,,,,,,66M70000000005694,3
全国,福建,500kV,海沧变电所,#1B联变,0.1,,,,,,13M01006000000021,9
全国,福建,500kV,海沧变电所,#1C联变,0.1,,,,,,13M01006000000022,3
全国,福建,500kV,海沧变电所,#1A联变,0.1,,,,,,13M01006000000020,1
全国,福建,500kV,海沧变电所,#3B联变,0.1,,,,,,13M01006000000065,0
全国,福建,500kV,海沧变电所,#3C联变,0.1,,,,,,13M01006000000066,8
全国,福建,500kV,海沧变电所,#3A联变,0.1,,,,,,13M01006000000064,3
全国,北京,500kV,海淀500kV站,2#B相主变压器,0.1,,,,,,02M10000002745495,3
全国,北京,500kV,海淀500kV站,2#C相主变压器,0.1,,,,,,02M10000002745496,9
全国,北京,500kV,海淀500kV站,2#A相主变压器,0.1,,,,,,02M10000002745494,1
全国,北京,500kV,海淀500kV站,1#B相主变压器,0.1,,,,,,02M10000002741714,5
全国,北京,500kV,海淀500kV站,1#C相主变压器,0.1,,,,,,02M10000002741715,6
全国,北京,500kV,海淀500kV站,1#A相主变压器,0.1,,,,,,02M10000002741713,4
全国,浙江,500kV,含山变,#2主变C相,0.1,,,,,,11M00000000512115,0
全国,浙江,500kV,含山变,#2主变A相,0.1,,,,,,11M00000000512113,9
全国,浙江,500kV,含山变,#2主变B相,0.1,,,,,,11M00000000512114,4
全国,浙江,500kV,含山变,#1主变B相,0.1,,,,,,11M00000000512111,6
全国,浙江,500kV,含山变,#1主变C相,0.1,,,,,,11M00000000512112,0
全国,浙江,500kV,含山变,#1主变A相,0.1,,,,,,11M00000000512110,7
全国,吉林,500kV,合心500kV变电站,2号C相主变压器,0.1,,,,,,23M00000006132709,2
全国,吉林,500kV,合心500kV变电站,1号A相主变压器,0.1,,,,,,23M00000006132704,7
全国,吉林,500kV,合心500kV变电站,1号B相主变压器,0.1,,,,,,23M00000006132705,1
全国,吉林,500kV,合心500kV变电站,1号C相主变压器,0.1,,,,,,23M00000006132706,9
全国,吉林,500kV,合心500kV变电站,2号A相主变压器,0.1,,,,,,23M00000006132707,5
全国,吉林,500kV,合心500kV变电站,2号B相主变压器,0.1,,,,,,23M00000006132708,8
全国,吉林,500kV,合心500kV变电站,1号主变A相主变,0.1,,,,,,23M00000007218029,5
全国,吉林,500kV,合心500kV变电站,1号A相B相主变压器,0.1,,,,,,23M00000007218034,8
全国,吉林,500kV,合心500kV变电站,1号A相C相主变压器,0.1,,,,,,23M00000007218039,7
全国,吉林,500kV,合心500kV变电站,2号主变压器B相,0.1,,,,,,23M00000009598716,0
全国,吉林,500kV,合心500kV变电站,2号主变压器A相,0.1,,,,,,23M00000009598710,0
全国,吉林,500kV,合心500kV变电站,1号主变压器B相,0.1,,,,,,23M00000009598604,1
全国,吉林,500kV,合心500kV变电站,2号主变压器C相,0.1,,,,,,23M00000009598726,4
全国,吉林,500kV,合心500kV变电站,1号主变压器C相,0.1,,,,,,23M00000009598639,0
全国,吉林,500kV,合心500kV变电站,1号主变压器A相,0.1,,,,,,23M00000009598683,5
全国,浙江,500kV,河姆变,#2主变A相,0.1,,,,,,11M00000000598411,9
全国,浙江,500kV,河姆变,#3主变B相,0.1,,,,,,11M00000000598415,0
全国,浙江,500kV,河姆变,#3主变A相,0.1,,,,,,11M00000000598416,6
全国,浙江,500kV,河姆变,#2主变B相,0.1,,,,,,11M00000000598409,5
全国,浙江,500kV,河姆变,#4主变C相,0.1,,,,,,11M00000000598418,4
全国,浙江,500kV,河姆变,#4主变B相,0.1,,,,,,11M00000000598420,1
全国,浙江,500kV,河姆变,#4主变A相,0.1,,,,,,11M00000000598421,4
全国,浙江,500kV,河姆变,#2主变C相,0.1,,,,,,11M00000000598407,0
全国,浙江,500kV,河姆变,#3主变C相,0.1,,,,,,11M00000000598413,9
全国,辽宁,500kV,鹤乡500kV变电站,2号主变A相,0.1,,,,,,22M00000247925168,2
全国,辽宁,500kV,鹤乡500kV变电站,3号主变A相,0.1,,,,,,22M00000247927668,9
全国,辽宁,500kV,鹤乡500kV变电站,2号主变C相,0.1,,,,,,22M00000247925310,7
全国,辽宁,500kV,鹤乡500kV变电站,2号主变B相,0.1,,,,,,22M00000247925309,0
全国,辽宁,500kV,鹤乡500kV变电站,3号主变C相,0.1,,,,,,22M00000247927730,4
全国,辽宁,500kV,鹤乡500kV变电站,3号主变B相,0.1,,,,,,22M00000247927729,3
全国,宁夏,750kV,贺兰山750kV变电站,1号B相主变压器,0.1,,,,,,29M00000006947043,6
全国,宁夏,750kV,贺兰山750kV变电站,1号C相主变压器,0.1,,,,,,29M00000006947057,5
全国,宁夏,750kV,贺兰山750kV变电站,2号C相主变压器,0.1,,,,,,29M00000002373946,2
全国,宁夏,750kV,贺兰山750kV变电站,2号A相主变压器,0.1,,,,,,29M00000002373904,8
全国,宁夏,750kV,贺兰山750kV变电站,2号B相主变压器,0.1,,,,,,29M00000002373925,2
全国,宁夏,750kV,贺兰山750kV变电站,1号A相主变压器,0.1,,,,,,29M00000006947029,0
全国,宁夏,750kV,贺兰山750kV变电站,备用相变压器,0.1,,,,,,29M00000002481391,5
全国,黑龙江,500kV,黑河换流站,51B主变压器,0.1,,,,,,24M00000001893823,1
全国,江西,500kV,洪源500kV变电站,3#A主变压器,0.1,,,,,,18M00000002618754,2
全国,江西,500kV,洪源500kV变电站,3#B主变压器,0.1,,,,,,18M00000002618752,2
全国,江西,500kV,洪源500kV变电站,3#C主变压器,0.1,,,,,,18M00000002618751,3
全国,江西,500kV,红都500kV变电站,1#B相主变压器,0.1,,,,,,18M00000029272090,0
全国,江西,500kV,红都500kV变电站,1#A相主变压器,0.1,,,,,,18M00000029272079,6
全国,江西,500kV,红都500kV变电站,1#C相主变压器,0.1,,,,,,18M00000029272082,1
全国,宁夏,330kV,侯桥330kV变电站,3号主变压器,0.1,,,,,,29M00000004791585,0
全国,宁夏,330kV,侯桥330kV变电站,2号主变压器,0.1,,,,,,29M00000000903579,2
全国,宁夏,330kV,侯桥330kV变电站,1号主变压器,0.1,,,,,,29M00000000904545,4
全国,青海,330kV,花土沟变电站,#2主变压器,0.1,,,,,,28M00000804928549,9
全国,青海,330kV,花园变电站,#1主变压器,0.1,,,,,,28M01X00000012550,0
全国,青海,330kV,花园变电站,#2主变压器,0.1,,,,,,28M01X00000012601,1
全国,青海,330kV,花园变电站,#3主变压器,0.1,,,,,,28M01X00000012602,0
全国,上海,500kV,黄渡,3号主变A,0.1,,,,,,09M00120060000206,4
全国,上海,500kV,黄渡,3号主变B,0.1,,,,,,09M00120060005225,8
全国,上海,500kV,黄渡,3号主变C,0.1,,,,,,09M00120060005226,8
全国,上海,500kV,黄渡,4号主变C,0.1,,,,,,09M00120060005222,5
全国,上海,500kV,黄渡,4号主变B,0.1,,,,,,09M00120060005221,6
全国,上海,500kV,黄渡,4号主变A,0.1,,,,,,09M00120060000216,9
全国,上海,500kV,黄渡,5号主变A,0.1,,,,,,09M00120060000209,0
全国,上海,500kV,黄渡,5号主变B,0.1,,,,,,09M00120060005223,2
全国,上海,500kV,黄渡,5号主变C,0.1,,,,,,09M00120060005224,0
全国,上海,500kV,黄渡,6号主变C,0.1,,,,,,09M00120060005228,2
全国,上海,500kV,黄渡,6号主变B,0.1,,,,,,09M00120060005227,0
全国,上海,500kV,黄渡,6号主变A,0.1,,,,,,09M00120060000208,7
全国,宁夏,750kV,黄河750kV变电站,2号C相主变压器,0.1,,,,,,29M00000003189467,5
全国,宁夏,750kV,黄河750kV变电站,2号B相主变压器,0.1,,,,,,29M00000003189446,9
全国,宁夏,750kV,黄河750kV变电站,1号C相主变压器,0.1,,,,,,29M00000006974409,7
全国,宁夏,750kV,黄河750kV变电站,1号A相主变压器,0.1,,,,,,29M00000006974367,3
全国,宁夏,750kV,黄河750kV变电站,1号B相主变压器,0.1,,,,,,29M00000006974388,1
全国,宁夏,750kV,黄河750kV变电站,2号A相主变压器,0.1,,,,,,29M00000003189425,4
全国,青海,330kV,黄家寨变电站,#4主变压器,0.1,,,,,,28M00000004450396,7
全国,青海,330kV,黄家寨变电站,#2主变压器,0.1,,,,,,28M00000001802169,1
全国,青海,330kV,黄家寨变电站,备用主变压器,0.1,,,,,,28M01X00000012713,9
全国,青海,330kV,黄家寨变电站,#1主变压器,0.1,,,,,,28M00000001801872,4
全国,青海,330kV,黄家寨变电站,#3主变压器,0.1,,,,,,28M00000801796483,6
全国,河北,500kV,黄骅500kV变电站,2号A相主变压器,0.1,,,,,,04M00000009242562,4
全国,河北,500kV,黄骅500kV变电站,2号C相主变压器,0.1,,,,,,04M00000009242509,0
全国,河北,500kV,黄骅500kV变电站,2号B相主变压器,0.1,,,,,,04M00000009242510,0
全国,河北,500kV,黄骅500kV变电站,3号C相主变压器,0.1,,,,,,04M00000010946055,7
全国,河北,500kV,黄骅500kV变电站,3号B相主变压器,0.1,,,,,,04M00000010946052,0
全国,河北,500kV,黄骅500kV变电站,3号A相主变压器,0.1,,,,,,04M00000010946049,4
全国,浙江,500kV,回浦变,#4主变B相,0.1,,,,,,11M30000553308902,7
全国,浙江,500kV,回浦变,#4主变A相,0.1,,,,,,11M30000553308729,9
全国,浙江,500kV,回浦变,#3主变B相,0.1,,,,,,11M00000000899783,7
全国,浙江,500kV,回浦变,#3主变C相,0.1,,,,,,11M00000000899778,6
全国,浙江,500kV,回浦变,#3主变A相,0.1,,,,,,11M00000000899781,6
全国,浙江,500kV,回浦变,#4主变C相,0.1,,,,,,11M30000552265240,9
全国,浙江,500kV,回浦变,#2主变C相,0.1,,,,,,11M00000000291501,0
全国,浙江,500kV,回浦变,#2主变B相,0.1,,,,,,11M00000000291500,2
全国,浙江,500kV,回浦变,#2主变A相,0.1,,,,,,11M00000000291499,6
全国,江苏,500kV,惠泉变,1号主变B相,0.1,,,,,,10M00000100189895,2
全国,江苏,500kV,惠泉变,1号主变A相,0.1,,,,,,10M00000100189894,8
全国,江苏,500kV,惠泉变,2号主变C相,0.1,,,,,,10M00000100189837,3
全国,江苏,500kV,惠泉变,2号主变B相,0.1,,,,,,10M00000100189836,1
全国,江苏,500kV,惠泉变,3号主变C相,0.1,,,,,,10M00000150695619,9
全国,江苏,500kV,惠泉变,3号主变B相,0.1,,,,,,10M00000150695617,1
全国,江苏,500kV,惠泉变,1号主变C相,0.1,,,,,,10M00000100189896,2
全国,江苏,500kV,惠泉变,2号主变A相,0.1,,,,,,10M00000100189835,1
全国,江苏,500kV,惠泉变,3号主变A相,0.1,,,,,,10M00000150695615,9
全国,吉林,500kV,吉林东500kV变电站,4号主变压器A相,0.1,,,,,,23M00000020237388,7
全国,吉林,500kV,吉林东500kV变电站,1号主变压器1B相,0.1,,,,,,23M00000020788483,2
全国,吉林,500kV,吉林东500kV变电站,1号主变压器1A相,0.1,,,,,,23M00000019934593,7
全国,吉林,500kV,吉林东500kV变电站,1号主变压器1C相,0.1,,,,,,23M00000020788297,6
全国,吉林,500kV,吉林东500kV变电站,4号主变压器C相,0.1,,,,,,23M00000020788523,5
全国,吉林,500kV,吉林东500kV变电站,4号主变压器B相,0.1,,,,,,23M00000020788513,1
全国,青海,330kV,吉祥变电站,#1主变压器,0.1,,,,,,28M04X00000025887,2
全国,青海,330kV,吉祥变电站,#2主变压器,0.1,,,,,,28M04X00000025891,2
全国,黑龙江,500kV,集贤500kV变电站,1#A相主变压器,0.1,,,,,,24M00000008672251,2
全国,黑龙江,500kV,集贤500kV变电站,1#B相主变压器,0.1,,,,,,24M00000008672181,3
全国,黑龙江,500kV,集贤500kV变电站,1#C相主变压器,0.1,,,,,,24M00000008672182,5
全国,河南,500kV,济源500kV济源变电站,济#4C相主变压器,0.1,,,,,,17M00000004751281,8
全国,河南,500kV,济源500kV济源变电站,济#4B相主变压器,0.1,,,,,,17M00000004751277,2
全国,河南,500kV,济源500kV济源变电站,济#2B相主变压器,0.1,,,,,,17M00000004609344,4
全国,河南,500kV,济源500kV济源变电站,济#2C相主变压器,0.1,,,,,,17M00000004609347,8
全国,河南,500kV,济源500kV济源变电站,济#2A相主变压器,0.1,,,,,,17M00000004609341,5
全国,河南,500kV,济源500kV济源变电站,济#4A相主变压器,0.1,,,,,,17M00000004751274,0
全国,冀北,500kV,姜家营变电站,2号主变A相,0.1,,,,,,01M10000001048469,6
全国,冀北,500kV,姜家营变电站,3号主变A相,0.1,,,,,,01M10000000039281,7
全国,冀北,500kV,姜家营变电站,3号主变C相,0.1,,,,,,01M10000000039279,7
全国,冀北,500kV,姜家营变电站,1号主变C相,0.1,,,,,,01M10000003275493,0
全国,冀北,500kV,姜家营变电站,4号主变A相,0.1,,,,,,01M10000003275494,2
全国,冀北,500kV,姜家营变电站,4号主变B相,0.1,,,,,,01M10000003275495,5
全国,冀北,500kV,姜家营变电站,3号主变B相,0.1,,,,,,01M10000000252788,1
全国,冀北,500kV,姜家营变电站,2号主变B相,0.1,,,,,,01M10000001051734,9
全国,冀北,500kV,姜家营变电站,1号主变B相,0.1,,,,,,01M10000003275492,9
全国,冀北,500kV,姜家营变电站,4号主变C相,0.1,,,,,,01M10000003275486,6
全国,冀北,500kV,姜家营变电站,1号主变A相,0.1,,,,,,01M10000003275482,7
全国,冀北,500kV,姜家营变电站,2号主变C相,0.1,,,,,,01M10000001048470,2
全国,江苏,500kV,江都变,2号主变,0.1,,,,,,10M00000050007642,0
全国,江苏,500kV,江都变,1号主变A相,0.1,,,,,,10M00000050048270,1
全国,江苏,500kV,江都变,1号主变C相,0.1,,,,,,10M00000050007641,9
全国,江苏,500kV,江都变,1号主变B相,0.1,,,,,,10M00000050007640,4
全国,湖北,500kV,江夏变电站,夏#3B相主变,0.1,,,,,,15M00000014197886,6
全国,湖北,500kV,江夏变电站,夏#3A相主变,0.1,,,,,,15M00000014197883,8
全国,湖北,500kV,江夏变电站,夏#3C相主变,0.1,,,,,,15M00000014197889,6
全国,湖北,500kV,江夏变电站,夏#2C相主变,0.1,,,,,,15M00000014194928,0
全国,湖北,500kV,江夏变电站,夏#2A相主变,0.1,,,,,,15M00000014194922,6
全国,湖北,500kV,江夏变电站,夏#2B相主变,0.1,,,,,,15M00000014194925,6
全国,宁夏,330kV,蒋家南330kV变电站,2号主变压器,0.1,,,,,,29M00000003077743,1
全国,宁夏,330kV,蒋家南330kV变电站,1号主变压器,0.1,,,,,,29M00000003077583,4
全国,河南,500kV,焦作500kV博爱变电站,博#4B相主变压器,0.1,,,,,,17M00000000008916,7
全国,河南,500kV,焦作500kV博爱变电站,博#4A相主变压器,0.1,,,,,,17M00000000008921,3
全国,河南,500kV,焦作500kV博爱变电站,博#2C相主变压器,0.1,,,,,,17M00000011374397,3
全国,河南,500kV,焦作500kV博爱变电站,博#2A相主变压器,0.1,,,,,,17M00000011374403,9
全国,河南,500kV,焦作500kV博爱变电站,博#4C相主变压器,0.1,,,,,,17M00000000008917,0
全国,河南,500kV,焦作500kV博爱变电站,博#3B相主变压器,0.1,,,,,,17M00000004586127,1
全国,河南,500kV,焦作500kV博爱变电站,博#3A相主变压器,0.1,,,,,,17M00000004586124,2
全国,河南,500kV,焦作500kV博爱变电站,博#3C相主变压器,0.1,,,,,,17M00000004586130,8
全国,河南,500kV,焦作500kV博爱变电站,博#2B相主变压器,0.1,,,,,,17M00000011374391,0
全国,河南,500kV,焦作500kV竹贤变电站,竹4号A相主变压器,0.1,,,,,,17M00000011181966,8
全国,河南,500kV,焦作500kV竹贤变电站,竹2号A相主变压器,0.1,,,,,,17M00000011181648,9
全国,河南,500kV,焦作500kV竹贤变电站,竹2号B相主变压器,0.1,,,,,,17M00000011181651,4
全国,河南,500kV,焦作500kV竹贤变电站,竹4号B相主变压器,0.1,,,,,,17M00000011181969,3
全国,河南,500kV,焦作500kV竹贤变电站,竹4号C相主变压器,0.1,,,,,,17M00000011181972,7
全国,河南,500kV,焦作500kV竹贤变电站,竹2号C相主变压器,0.1,,,,,,17M00000011181654,9
全国,吉林,500kV,金城500kV变电站,1号主变压器,0.1,,,,,,23M00000009118209,4
全国,吉林,500kV,金城500kV变电站,4号主变压器,0.1,,,,,,23M00000009118334,0
全国,辽宁,500kV,金家500kV变电站,#1C相主变压器,0.1,,,,,,22M00000005470422,9
全国,辽宁,500kV,金家500kV变电站,#3C相主变压器,0.1,,,,,,22M00000019517669,5
全国,辽宁,500kV,金家500kV变电站,#3B相主变压器,0.1,,,,,,22M00000019517651,8
全国,辽宁,500kV,金家500kV变电站,#1B相主变压器,0.1,,,,,,22M00000005470281,1
全国,辽宁,500kV,金家500kV变电站,#3A相主变压器,0.1,,,,,,22M00000019517593,0
全国,辽宁,500kV,金家500kV变电站,#1A相主变压器,0.1,,,,,,22M00000005470280,2
全国,冀北,500kV,金山岭变电站,3号主变C相,0.1,,,,,,01M10000002888324,5
全国,冀北,500kV,金山岭变电站,2号主变A相,0.1,,,,,,01M10000002888826,2
全国,冀北,500kV,金山岭变电站,2号主变B相,0.1,,,,,,01M10000002888283,3
全国,冀北,500kV,金山岭变电站,2号主变C相,0.1,,,,,,01M10000002888290,5
全国,冀北,500kV,金山岭变电站,3号主变B相,0.1,,,,,,01M10000002888318,8
全国,冀北,500kV,金山岭变电站,3号主变A相,0.1,,,,,,01M10000002888297,4
全国,江苏,500kV,锦丰变,2号主变,0.1,,,,,,10M00000000299205,5
全国,江苏,500kV,锦丰变,1号主变,0.1,,,,,,10M00000000278891,9
全国,江西,500kV,锦江500kV变电站,#1主变压器A相,0.1,,,,,,18M00001000102322,7
全国,江西,500kV,锦江500kV变电站,#1主变压器B相,0.1,,,,,,18M00001000102323,1
全国,江西,500kV,锦江500kV变电站,#1主变压器C相,0.1,,,,,,18M00001000102324,6
全国,江西,500kV,进贤500kV变电站,1#主变压器C相,0.1,,,,,,18M00000000684385,7
全国,江西,500kV,进贤500kV变电站,2#主变压器A相,0.1,,,,,,18M00000001319817,4
全国,江西,500kV,进贤500kV变电站,2#主变压器B相,0.1,,,,,,18M00000001319836,7
全国,江西,500kV,进贤500kV变电站,2#主变压器C相,0.1,,,,,,18M00000001319993,0
全国,江西,500kV,进贤500kV变电站,1#主变压器A相,0.1,,,,,,18M00000000684381,7
全国,江西,500kV,进贤500kV变电站,1#主变压器B相,0.1,,,,,,18M00000000684383,5
全国,福建,500kV,晋江变电所,#1A联变,0.1,,,,,,13M01006000000002,2
全国,福建,500kV,晋江变电所,#3C联变,0.1,,,,,,13M01006000000035,7
全国,福建,500kV,晋江变电所,#3B联变,0.1,,,,,,13M01006000000034,2
全国,福建,500kV,晋江变电所,#1C联变,0.1,,,,,,13M01006000000033,2
全国,福建,500kV,晋江变电所,#1B联变,0.1,,,,,,13M01006000000032,5
全国,福建,500kV,晋江变电所,#3A联变,0.1,,,,,,13M01006000000003,4
全国,江苏,500kV,晋陵变,1号主变A相,0.1,,,,,,10M00000040012622,1
全国,江苏,500kV,晋陵变,1号主变C相,0.1,,,,,,10M00000040038236,1
全国,江苏,500kV,晋陵变,2号主变C相,0.1,,,,,,10M00000040033518,2
全国,江苏,500kV,晋陵变,2号主变B相,0.1,,,,,,10M00000040061520,0
全国,江苏,500kV,晋陵变,2号主变A相,0.1,,,,,,10M00000040040574,3
全国,江苏,500kV,晋陵变,1号主变B相,0.1,,,,,,10M00000040056996,0
全国,江苏,500kV,晋陵变,3号主变C相,0.1,,,,,,10M51111113826229,2
全国,江苏,500kV,晋陵变,3号主变A相,0.1,,,,,,10M51111113826227,5
全国,江苏,500kV,晋陵变,3号主变B相,0.1,,,,,,10M51111113826228,3
全国,青海,330kV,景阳变电站,#3主变压器,0.1,,,,,,28M01X00000005849,9
全国,青海,330kV,景阳变电站,#2主变压器,0.1,,,,,,28M01X00000000144,8
全国,青海,330kV,景阳变电站,#1主变压器,0.1,,,,,,28M01X00000000118,2
全国,青海,330kV,景阳变电站,#4主变压器,0.1,,,,,,28M00000804478568,0
全国,上海,500kV,静安,2号主变B相,0.1,,,,,,09M00120060005637,3
全国,上海,500kV,静安,2号主变A相,0.1,,,,,,09M00120060005627,7
全国,上海,500kV,静安,2号主变C相,0.1,,,,,,09M00120060005638,8
全国,上海,500kV,静安,1号主变A相,0.1,,,,,,09M00120060005626,3
全国,上海,500kV,静安,1号主变B相,0.1,,,,,,09M00120060005635,5
全国,上海,500kV,静安,1号主变C相,0.1,,,,,,09M00120060005636,7
全国,浙江,500kV,句章变,#1主变C相,0.1,,,,,,11M00000000598425,9
全国,浙江,500kV,句章变,#2主变C相,0.1,,,,,,11M00000000598430,2
全国,浙江,500kV,句章变,#2主变B相,0.1,,,,,,11M00000000598428,6
全国,浙江,500kV,句章变,#3主变C相,0.1,,,,,,11M30000000875905,1
全国,浙江,500kV,句章变,#1主变B相,0.1,,,,,,11M00000000598424,6
全国,浙江,500kV,句章变,#3主变B相,0.1,,,,,,11M30000000875892,1
全国,浙江,500kV,句章变,#2主变A相,0.1,,,,,,11M00000000598427,6
全国,浙江,500kV,句章变,#1主变A相,0.1,,,,,,11M00000000598422,1
